pLeave,pArrive,pAttack,alpha,mu0,K,maxI,maxT,maxD,maxH,hmin,hslope,repair,h_max_c,h_base_c,h_max_a,h_base_a,file
0.7,0.3,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,1,0.7717,1,0.7709,1,runs/stressL0.700000A0.300000K0.001000r1.000000rep8.txt
0.7,0.3,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,1,0.7711,1,0.7707,1,runs/stressL0.700000A0.300000K0.001000r1.000000rep9.txt
0.72,0.18,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,0,0.4994,1,0.6001,0.6049,runs/stressL0.720000A0.180000K0.001000r0.000000rep0.txt
0.72,0.18,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,0,0.4987,1,0.6006,0.6038,runs/stressL0.720000A0.180000K0.001000r0.000000rep1.txt
0.72,0.18,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,0,0.4992,1,0.6012,0.6067,runs/stressL0.720000A0.180000K0.001000r0.000000rep2.txt
0.72,0.18,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,0,0.4995,1,0.6002,0.6023,runs/stressL0.720000A0.180000K0.001000r0.000000rep3.txt
0.72,0.18,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,0,0.4997,1,0.5997,0.6044,runs/stressL0.720000A0.180000K0.001000r0.000000rep4.txt
0.72,0.18,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,0,0.499,1,0.6004,0.6052,runs/stressL0.720000A0.180000K0.001000r0.000000rep5.txt
0.72,0.18,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,0,0.4984,1,0.6017,0.6062,runs/stressL0.720000A0.180000K0.001000r0.000000rep6.txt
0.72,0.18,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,0,0.4982,1,0.6007,0.6051,runs/stressL0.720000A0.180000K0.001000r0.000000rep7.txt
0.72,0.18,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,0,0.4993,1,0.6006,0.6044,runs/stressL0.720000A0.180000K0.001000r0.000000rep8.txt
0.72,0.18,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,0,0.4994,1,0.5995,0.6037,runs/stressL0.720000A0.180000K0.001000r0.000000rep9.txt
0.72,0.18,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,1,0.5212,0.5312,0.5762,0.5244,runs/stressL0.720000A0.180000K0.001000r1.000000rep0.txt
0.72,0.18,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,1,0.5228,0.5315,0.5764,0.5212,runs/stressL0.720000A0.180000K0.001000r1.000000rep1.txt
0.72,0.18,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,1,0.5232,0.5321,0.577,0.5256,runs/stressL0.720000A0.180000K0.001000r1.000000rep2.txt
0.72,0.18,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,1,0.5248,0.5323,0.5766,0.5244,runs/stressL0.720000A0.180000K0.001000r1.000000rep3.txt
0.72,0.18,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,1,0.5236,0.5319,0.5762,0.5236,runs/stressL0.720000A0.180000K0.001000r1.000000rep4.txt
0.72,0.18,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,1,0.5204,0.5317,0.5766,0.5228,runs/stressL0.720000A0.180000K0.001000r1.000000rep5.txt
0.72,0.18,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,1,0.5232,0.5311,0.5762,0.5192,runs/stressL0.720000A0.180000K0.001000r1.000000rep6.txt
0.72,0.18,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,1,0.52,0.5319,0.5774,0.5204,runs/stressL0.720000A0.180000K0.001000r1.000000rep7.txt
0.72,0.18,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,1,0.5228,0.5321,0.5782,0.524,runs/stressL0.720000A0.180000K0.001000r1.000000rep8.txt
0.72,0.18,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,1,0.5236,0.5318,0.5774,0.5236,runs/stressL0.720000A0.180000K0.001000r1.000000rep9.txt
0.8,0.2,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,0,0.5266,0.6658,0.5276,0.6667,runs/stressL0.800000A0.200000K0.001000r0.000000rep0.txt
0.8,0.2,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,0,0.5264,0.6658,0.5266,0.6653,runs/stressL0.800000A0.200000K0.001000r0.000000rep1.txt
0.8,0.2,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,0,0.5278,0.6692,0.5266,0.6661,runs/stressL0.800000A0.200000K0.001000r0.000000rep2.txt
0.8,0.2,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,0,0.5264,0.6672,0.5267,0.6663,runs/stressL0.800000A0.200000K0.001000r0.000000rep3.txt
0.8,0.2,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,0,0.5279,0.6707,0.5268,0.6673,runs/stressL0.800000A0.200000K0.001000r0.000000rep4.txt
0.8,0.2,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,0,0.527,0.6681,0.5265,0.665,runs/stressL0.800000A0.200000K0.001000r0.000000rep5.txt
0.8,0.2,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,0,0.5266,0.665,0.5266,0.665,runs/stressL0.800000A0.200000K0.001000r0.000000rep6.txt
0.8,0.2,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,0,0.5264,0.6668,0.5273,0.6661,runs/stressL0.800000A0.200000K0.001000r0.000000rep7.txt
0.8,0.2,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,0,0.5266,0.6649,0.5265,0.665,runs/stressL0.800000A0.200000K0.001000r0.000000rep8.txt
0.8,0.2,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,0,0.5262,0.6654,0.5269,0.6638,runs/stressL0.800000A0.200000K0.001000r0.000000rep9.txt
0.8,0.2,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,1,0.5237,0.5225,0.5243,0.5222,runs/stressL0.800000A0.200000K0.001000r1.000000rep0.txt
0.8,0.2,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,1,0.5216,0.5237,0.524,0.524,runs/stressL0.800000A0.200000K0.001000r1.000000rep1.txt
0.8,0.2,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,1,0.5219,0.5243,0.5255,0.5213,runs/stressL0.800000A0.200000K0.001000r1.000000rep2.txt
0.8,0.2,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,1,0.5243,0.5249,0.5234,0.5207,runs/stressL0.800000A0.200000K0.001000r1.000000rep3.txt
0.8,0.2,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,1,0.5258,0.5234,0.5246,0.5225,runs/stressL0.800000A0.200000K0.001000r1.000000rep4.txt
0.8,0.2,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,1,0.5222,0.5246,0.5234,0.5225,runs/stressL0.800000A0.200000K0.001000r1.000000rep5.txt
0.8,0.2,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,1,0.5252,0.5237,0.524,0.5237,runs/stressL0.800000A0.200000K0.001000r1.000000rep6.txt
0.8,0.2,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,1,0.5249,0.5228,0.5243,0.5204,runs/stressL0.800000A0.200000K0.001000r1.000000rep7.txt
0.8,0.2,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,1,0.5231,0.524,0.524,0.5237,runs/stressL0.800000A0.200000K0.001000r1.000000rep8.txt
0.8,0.2,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,1,0.5246,0.524,0.5249,0.5222,runs/stressL0.800000A0.200000K0.001000r1.000000rep9.txt
0.81,0.09,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,0,0.35,0.4095,0.391,0.35,runs/stressL0.810000A0.090000K0.001000r0.000000rep0.txt
0.81,0.09,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,0,0.35,0.409,0.3912,0.35,runs/stressL0.810000A0.090000K0.001000r0.000000rep1.txt
0.81,0.09,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,0,0.35,0.4107,0.3912,0.35,runs/stressL0.810000A0.090000K0.001000r0.000000rep2.txt
0.81,0.09,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,0,0.35,0.4097,0.3907,0.35,runs/stressL0.810000A0.090000K0.001000r0.000000rep3.txt
0.81,0.09,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,0,0.35,0.409,0.3908,0.35,runs/stressL0.810000A0.090000K0.001000r0.000000rep4.txt
0.81,0.09,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,0,0.35,0.4108,0.3907,0.35,runs/stressL0.810000A0.090000K0.001000r0.000000rep5.txt
0.81,0.09,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,0,0.35,0.41,0.3912,0.35,runs/stressL0.810000A0.090000K0.001000r0.000000rep6.txt
0.81,0.09,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,0,0.35,0.4096,0.3907,0.35,runs/stressL0.810000A0.090000K0.001000r0.000000rep7.txt
0.81,0.09,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,0,0.35,0.4094,0.3907,0.35,runs/stressL0.810000A0.090000K0.001000r0.000000rep8.txt
0.81,0.09,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,0,0.35,0.4104,0.3911,0.35,runs/stressL0.810000A0.090000K0.001000r0.000000rep9.txt
0.81,0.09,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,1,0.5237,0.5246,0.6068,0.5251,runs/stressL0.810000A0.090000K0.001000r1.000000rep0.txt
0.81,0.09,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,1,0.5209,0.5241,0.6072,0.5209,runs/stressL0.810000A0.090000K0.001000r1.000000rep1.txt
0.81,0.09,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,1,0.5195,0.5238,0.6056,0.5202,runs/stressL0.810000A0.090000K0.001000r1.000000rep2.txt
0.81,0.09,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,1,0.523,0.5247,0.6036,0.5195,runs/stressL0.810000A0.090000K0.001000r1.000000rep3.txt
0.81,0.09,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,1,0.523,0.5245,0.6068,0.5237,runs/stressL0.810000A0.090000K0.001000r1.000000rep4.txt
0.81,0.09,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,1,0.5195,0.5242,0.606,0.5244,runs/stressL0.810000A0.090000K0.001000r1.000000rep5.txt
0.81,0.09,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,1,0.5209,0.5234,0.604,0.5202,runs/stressL0.810000A0.090000K0.001000r1.000000rep6.txt
0.81,0.09,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,1,0.5258,0.5239,0.604,0.5237,runs/stressL0.810000A0.090000K0.001000r1.000000rep7.txt
0.81,0.09,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,1,0.5244,0.5242,0.6068,0.5223,runs/stressL0.810000A0.090000K0.001000r1.000000rep8.txt
0.81,0.09,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,1,0.5216,0.5229,0.6072,0.5216,runs/stressL0.810000A0.090000K0.001000r1.000000rep9.txt
0.855,0.045,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,0,0.31,0.34,0.34,0.31,runs/stressL0.855000A0.045000K0.001000r0.000000rep0.txt
0.855,0.045,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,0,0.31,0.3401,0.34,0.31,runs/stressL0.855000A0.045000K0.001000r0.000000rep1.txt
0.855,0.045,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,0,0.31,0.34,0.34,0.31,runs/stressL0.855000A0.045000K0.001000r0.000000rep2.txt
0.855,0.045,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,0,0.31,0.34,0.34,0.31,runs/stressL0.855000A0.045000K0.001000r0.000000rep3.txt
0.855,0.045,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,0,0.31,0.34,0.34,0.31,runs/stressL0.855000A0.045000K0.001000r0.000000rep4.txt
0.855,0.045,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,0,0.31,0.3401,0.34,0.31,runs/stressL0.855000A0.045000K0.001000r0.000000rep5.txt
0.855,0.045,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,0,0.31,0.34,0.34,0.31,runs/stressL0.855000A0.045000K0.001000r0.000000rep6.txt
0.855,0.045,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,0,0.31,0.34,0.34,0.31,runs/stressL0.855000A0.045000K0.001000r0.000000rep7.txt
0.855,0.045,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,0,0.31,0.3401,0.34,0.31,runs/stressL0.855000A0.045000K0.001000r0.000000rep8.txt
0.855,0.045,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,0,0.31,0.34,0.34,0.31,runs/stressL0.855000A0.045000K0.001000r0.000000rep9.txt
0.855,0.045,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,1,0.52,0.5241,0.62,0.52,runs/stressL0.855000A0.045000K0.001000r1.000000rep0.txt
0.855,0.045,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,1,0.52,0.5236,0.62,0.52,runs/stressL0.855000A0.045000K0.001000r1.000000rep1.txt
0.855,0.045,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,1,0.52,0.5241,0.62,0.52,runs/stressL0.855000A0.045000K0.001000r1.000000rep2.txt
0.855,0.045,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,1,0.52,0.5241,0.62,0.52,runs/stressL0.855000A0.045000K0.001000r1.000000rep3.txt
0.855,0.045,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,1,0.52,0.5237,0.62,0.52,runs/stressL0.855000A0.045000K0.001000r1.000000rep4.txt
0.855,0.045,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,1,0.52,0.5247,0.62,0.52,runs/stressL0.855000A0.045000K0.001000r1.000000rep5.txt
0.855,0.045,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,1,0.52,0.5237,0.62,0.52,runs/stressL0.855000A0.045000K0.001000r1.000000rep6.txt
0.855,0.045,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,1,0.52,0.5243,0.62,0.52,runs/stressL0.855000A0.045000K0.001000r1.000000rep7.txt
0.855,0.045,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,1,0.52,0.5233,0.62,0.52,runs/stressL0.855000A0.045000K0.001000r1.000000rep8.txt
0.855,0.045,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,1,0.52,0.5237,0.62,0.52,runs/stressL0.855000A0.045000K0.001000r1.000000rep9.txt
0.882,0.018,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,0,0.3,0.3107,0.31,0.3,runs/stressL0.882000A0.018000K0.001000r0.000000rep0.txt
0.882,0.018,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,0,0.3,0.3108,0.31,0.3,runs/stressL0.882000A0.018000K0.001000r0.000000rep1.txt
0.882,0.018,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,0,0.3,0.3107,0.31,0.3,runs/stressL0.882000A0.018000K0.001000r0.000000rep2.txt
0.882,0.018,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,0,0.3,0.3105,0.31,0.3,runs/stressL0.882000A0.018000K0.001000r0.000000rep3.txt
0.882,0.018,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,0,0.3,0.3105,0.31,0.3,runs/stressL0.882000A0.018000K0.001000r0.000000rep4.txt
0.882,0.018,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,0,0.3,0.3106,0.31,0.3,runs/stressL0.882000A0.018000K0.001000r0.000000rep5.txt
0.882,0.018,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,0,0.3,0.3107,0.31,0.3,runs/stressL0.882000A0.018000K0.001000r0.000000rep6.txt
0.882,0.018,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,0,0.3,0.3112,0.31,0.3,runs/stressL0.882000A0.018000K0.001000r0.000000rep7.txt
0.882,0.018,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,0,0.3,0.3106,0.31,0.3,runs/stressL0.882000A0.018000K0.001000r0.000000rep8.txt
0.882,0.018,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,0,0.3,0.3103,0.31,0.3,runs/stressL0.882000A0.018000K0.001000r0.000000rep9.txt
0.882,0.018,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,1,0.52,0.5242,0.68,0.52,runs/stressL0.882000A0.018000K0.001000r1.000000rep0.txt
0.882,0.018,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,1,0.52,0.5244,0.68,0.52,runs/stressL0.882000A0.018000K0.001000r1.000000rep1.txt
0.882,0.018,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,1,0.52,0.5244,0.68,0.52,runs/stressL0.882000A0.018000K0.001000r1.000000rep2.txt
0.882,0.018,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,1,0.52,0.5249,0.68,0.52,runs/stressL0.882000A0.018000K0.001000r1.000000rep3.txt
0.882,0.018,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,1,0.52,0.5238,0.68,0.52,runs/stressL0.882000A0.018000K0.001000r1.000000rep4.txt
0.882,0.018,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,1,0.52,0.5243,0.68,0.52,runs/stressL0.882000A0.018000K0.001000r1.000000rep5.txt
0.882,0.018,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,1,0.52,0.5241,0.68,0.52,runs/stressL0.882000A0.018000K0.001000r1.000000rep6.txt
0.882,0.018,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,1,0.52,0.5243,0.68,0.52,runs/stressL0.882000A0.018000K0.001000r1.000000rep7.txt
0.882,0.018,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,1,0.52,0.5241,0.68,0.52,runs/stressL0.882000A0.018000K0.001000r1.000000rep8.txt
0.882,0.018,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,1,0.52,0.5236,0.68,0.52,runs/stressL0.882000A0.018000K0.001000r1.000000rep9.txt
0.9,0.1,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,0,0.35,0.3518,0.35,0.352,runs/stressL0.900000A0.100000K0.001000r0.000000rep0.txt
0.9,0.1,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,0,0.35,0.3516,0.35,0.3517,runs/stressL0.900000A0.100000K0.001000r0.000000rep1.txt
0.9,0.1,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,0,0.35,0.3523,0.35,0.3514,runs/stressL0.900000A0.100000K0.001000r0.000000rep2.txt
0.9,0.1,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,0,0.35,0.3524,0.35,0.3514,runs/stressL0.900000A0.100000K0.001000r0.000000rep3.txt
0.9,0.1,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,0,0.35,0.3518,0.35,0.3515,runs/stressL0.900000A0.100000K0.001000r0.000000rep4.txt
0.9,0.1,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,0,0.3501,0.3523,0.35,0.3521,runs/stressL0.900000A0.100000K0.001000r0.000000rep5.txt
0.9,0.1,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,0,0.35,0.3518,0.35,0.3519,runs/stressL0.900000A0.100000K0.001000r0.000000rep6.txt
0.9,0.1,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,0,0.35,0.3518,0.35,0.3523,runs/stressL0.900000A0.100000K0.001000r0.000000rep7.txt
0.9,0.1,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,0,0.35,0.3521,0.35,0.352,runs/stressL0.900000A0.100000K0.001000r0.000000rep8.txt
0.9,0.1,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,0,0.35,0.3518,0.35,0.3519,runs/stressL0.900000A0.100000K0.001000r0.000000rep9.txt
0.9,0.1,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,1,0.5209,0.5209,0.5223,0.5181,runs/stressL0.900000A0.100000K0.001000r1.000000rep0.txt
0.9,0.1,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,1,0.5188,0.5223,0.5265,0.5202,runs/stressL0.900000A0.100000K0.001000r1.000000rep1.txt
0.9,0.1,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,1,0.5223,0.5195,0.5216,0.5223,runs/stressL0.900000A0.100000K0.001000r1.000000rep2.txt
0.9,0.1,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,1,0.5251,0.5244,0.5265,0.5272,runs/stressL0.900000A0.100000K0.001000r1.000000rep3.txt
0.9,0.1,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,1,0.5181,0.5202,0.5237,0.5209,runs/stressL0.900000A0.100000K0.001000r1.000000rep4.txt
0.9,0.1,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,1,0.5251,0.5258,0.5216,0.5223,runs/stressL0.900000A0.100000K0.001000r1.000000rep5.txt
0.9,0.1,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,1,0.5237,0.5258,0.5223,0.5195,runs/stressL0.900000A0.100000K0.001000r1.000000rep6.txt
0.9,0.1,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,1,0.5244,0.5244,0.5202,0.5244,runs/stressL0.900000A0.100000K0.001000r1.000000rep7.txt
0.9,0.1,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,1,0.5251,0.5216,0.5223,0.5195,runs/stressL0.900000A0.100000K0.001000r1.000000rep8.txt
0.9,0.1,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,1,0.5223,0.5195,0.523,0.5202,runs/stressL0.900000A0.100000K0.001000r1.000000rep9.txt
0.95,0.05,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,0,0.31,0.31,0.31,0.31,runs/stressL0.950000A0.050000K0.001000r0.000000rep0.txt
0.95,0.05,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,0,0.31,0.31,0.31,0.31,runs/stressL0.950000A0.050000K0.001000r0.000000rep1.txt
0.95,0.05,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,0,0.31,0.31,0.31,0.31,runs/stressL0.950000A0.050000K0.001000r0.000000rep2.txt
0.95,0.05,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,0,0.31,0.31,0.31,0.31,runs/stressL0.950000A0.050000K0.001000r0.000000rep3.txt
0.95,0.05,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,0,0.31,0.31,0.31,0.31,runs/stressL0.950000A0.050000K0.001000r0.000000rep4.txt
0.95,0.05,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,0,0.31,0.31,0.31,0.31,runs/stressL0.950000A0.050000K0.001000r0.000000rep5.txt
0.95,0.05,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,0,0.31,0.31,0.31,0.31,runs/stressL0.950000A0.050000K0.001000r0.000000rep6.txt
0.95,0.05,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,0,0.31,0.31,0.31,0.31,runs/stressL0.950000A0.050000K0.001000r0.000000rep7.txt
0.95,0.05,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,0,0.31,0.31,0.31,0.31,runs/stressL0.950000A0.050000K0.001000r0.000000rep8.txt
0.95,0.05,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,0,0.31,0.31,0.31,0.31,runs/stressL0.950000A0.050000K0.001000r0.000000rep9.txt
0.95,0.05,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,1,0.52,0.52,0.52,0.52,runs/stressL0.950000A0.050000K0.001000r1.000000rep0.txt
0.95,0.05,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,1,0.52,0.52,0.52,0.52,runs/stressL0.950000A0.050000K0.001000r1.000000rep1.txt
0.95,0.05,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,1,0.52,0.52,0.52,0.52,runs/stressL0.950000A0.050000K0.001000r1.000000rep2.txt
0.95,0.05,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,1,0.52,0.52,0.52,0.52,runs/stressL0.950000A0.050000K0.001000r1.000000rep3.txt
0.95,0.05,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,1,0.52,0.52,0.52,0.52,runs/stressL0.950000A0.050000K0.001000r1.000000rep4.txt
0.95,0.05,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,1,0.52,0.52,0.52,0.52,runs/stressL0.950000A0.050000K0.001000r1.000000rep5.txt
0.95,0.05,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,1,0.52,0.52,0.52,0.52,runs/stressL0.950000A0.050000K0.001000r1.000000rep6.txt
0.95,0.05,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,1,0.52,0.52,0.52,0.52,runs/stressL0.950000A0.050000K0.001000r1.000000rep7.txt
0.95,0.05,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,1,0.52,0.52,0.52,0.52,runs/stressL0.950000A0.050000K0.001000r1.000000rep8.txt
0.95,0.05,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,1,0.52,0.52,0.52,0.52,runs/stressL0.950000A0.050000K0.001000r1.000000rep9.txt
0.98,0.02,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,0,0.3,0.3,0.3,0.3,runs/stressL0.980000A0.020000K0.001000r0.000000rep0.txt
0.98,0.02,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,0,0.3,0.3,0.3,0.3,runs/stressL0.980000A0.020000K0.001000r0.000000rep1.txt
0.98,0.02,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,0,0.3,0.3,0.3,0.3,runs/stressL0.980000A0.020000K0.001000r0.000000rep2.txt
0.98,0.02,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,0,0.3,0.3,0.3,0.3,runs/stressL0.980000A0.020000K0.001000r0.000000rep3.txt
0.98,0.02,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,0,0.3,0.3,0.3,0.3,runs/stressL0.980000A0.020000K0.001000r0.000000rep4.txt
0.98,0.02,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,0,0.3,0.3,0.3,0.3,runs/stressL0.980000A0.020000K0.001000r0.000000rep5.txt
0.98,0.02,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,0,0.3,0.3,0.3,0.3,runs/stressL0.980000A0.020000K0.001000r0.000000rep6.txt
0.98,0.02,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,0,0.3,0.3,0.3,0.3,runs/stressL0.980000A0.020000K0.001000r0.000000rep7.txt
0.98,0.02,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,0,0.3,0.3,0.3,0.3,runs/stressL0.980000A0.020000K0.001000r0.000000rep8.txt
0.98,0.02,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,0,0.3,0.3,0.3,0.3,runs/stressL0.980000A0.020000K0.001000r0.000000rep9.txt
0.98,0.02,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,1,0.52,0.52,0.52,0.52,runs/stressL0.980000A0.020000K0.001000r1.000000rep0.txt
0.98,0.02,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,1,0.52,0.52,0.52,0.52,runs/stressL0.980000A0.020000K0.001000r1.000000rep1.txt
0.98,0.02,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,1,0.52,0.52,0.52,0.52,runs/stressL0.980000A0.020000K0.001000r1.000000rep2.txt
0.98,0.02,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,1,0.52,0.52,0.52,0.52,runs/stressL0.980000A0.020000K0.001000r1.000000rep3.txt
0.98,0.02,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,1,0.52,0.52,0.52,0.52,runs/stressL0.980000A0.020000K0.001000r1.000000rep4.txt
