pLeave,pArrive,pAttack,alpha,mu0,K,maxI,maxT,maxD,maxH,hmin,hslope,repair,h_max_c,h_base_c,h_max_a,h_base_a,max_damage,file,predDeaths,damageDeaths,bkgrndDeaths
0.08,0.02,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,5.10204,0.8,1,1,0.8,401.1,stressL0.080000A0.020000K0.001000r5.102041rep0.txt,5.78909e-4,1.49089e-4,1.52282e-4
0.08,0.02,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,5.30612,0.81,1,1,0.81,383.17,stressL0.080000A0.020000K0.001000r5.306122rep0.txt,5.58483e-4,1.48332e-4,1.52291e-4
0.08,0.02,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,5.5102,0.82,1,1,0.82,363.19,stressL0.080000A0.020000K0.001000r5.510204rep0.txt,5.37702e-4,1.47492e-4,1.52326e-4
0.08,0.02,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,5.71429,0.83,0.987,1,0.83,343.18,stressL0.080000A0.020000K0.001000r5.714286rep0.txt,5.16018e-4,1.46657e-4,1.5232e-4
0.08,0.02,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,5.91837,0.84,0.9588,1,0.84,323.77,stressL0.080000A0.020000K0.001000r5.918367rep0.txt,4.93678e-4,1.45776e-4,1.52311e-4
0.08,0.02,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,6.12245,0.85,0.9502,1,0.85,303.12,stressL0.080000A0.020000K0.001000r6.122449rep0.txt,4.72376e-4,1.43376e-4,1.52297e-4
0.08,0.02,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,6.32653,0.86,0.95,1,0.86,281.4,stressL0.080000A0.020000K0.001000r6.326531rep0.txt,4.50809e-4,1.40424e-4,1.52261e-4
0.08,0.02,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,6.53061,0.87,0.9505,1,0.87,258.75,stressL0.080000A0.020000K0.001000r6.530612rep0.txt,4.28322e-4,1.37388e-4,1.52165e-4
0.08,0.02,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,6.73469,0.88,0.9514,1,0.88,233.99,stressL0.080000A0.020000K0.001000r6.734694rep0.txt,4.06298e-4,1.33567e-4,1.52175e-4
0.08,0.02,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,6.93878,0.8895,0.9603,1,0.8885,209.67,stressL0.080000A0.020000K0.001000r6.938776rep0.txt,3.84915e-4,1.30172e-4,1.52023e-4
0.08,0.02,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,7.14286,0.8985,0.9701,1,0.8975,182.48,stressL0.080000A0.020000K0.001000r7.142857rep0.txt,3.63577e-4,1.26805e-4,1.51878e-4
0.08,0.02,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,7.34694,0.9,0.9798,1,0.9,142.77,stressL0.080000A0.020000K0.001000r7.346939rep0.txt,3.45903e-4,1.17136e-4,1.51589e-4
0.08,0.02,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,7.55102,0.91,0.9916,1,0.91,128.25,stressL0.080000A0.020000K0.001000r7.551020rep0.txt,3.22382e-4,1.10326e-4,1.51404e-4
0.08,0.02,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,7.7551,0.92,1,1,0.92,118.93,stressL0.080000A0.020000K0.001000r7.755102rep0.txt,2.98163e-4,1.02622e-4,1.5109e-4
0.08,0.02,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,7.95918,0.93,1,1,0.93,110.98,stressL0.080000A0.020000K0.001000r7.959184rep0.txt,2.7412e-4,9.34837e-5,1.50799e-4
0.08,0.02,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,8.16327,0.938,1,1,0.9392,105.23,stressL0.080000A0.020000K0.001000r8.163265rep0.txt,2.50771e-4,8.52098e-5,1.504e-4
0.08,0.02,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,8.36735,0.9484,1,1,0.9464,100.33,stressL0.080000A0.020000K0.001000r8.367347rep0.txt,2.25859e-4,7.91775e-5,1.49922e-4
0.08,0.02,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,8.57143,0.95,1,1,0.95,93.04,stressL0.080000A0.020000K0.001000r8.571429rep0.txt,2.05087e-4,6.23439e-5,1.49409e-4
0.08,0.02,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,8.77551,0.96,1,1,0.96,84.8,stressL0.080000A0.020000K0.001000r8.775510rep0.txt,1.7668e-4,5.07034e-5,1.48839e-4
0.08,0.02,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,8.97959,0.97,1,1,0.97,72.84,stressL0.080000A0.020000K0.001000r8.979592rep0.txt,1.4695e-4,3.78118e-5,1.48127e-4
0.08,0.02,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,9.18367,0.9764,1,1,0.9772,55.2,stressL0.080000A0.020000K0.001000r9.183673rep0.txt,1.15816e-4,3.08087e-5,1.47406e-4
0.08,0.02,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,9.38776,0.98,1,1,0.98,36.08,stressL0.080000A0.020000K0.001000r9.387755rep0.txt,8.55258e-5,1.74555e-5,1.46644e-4
0.08,0.02,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,9.59184,0.99,1,1,0.99,18.31,stressL0.080000A0.020000K0.001000r9.591837rep0.txt,4.41293e-5,9.43486e-6,1.45837e-4
0.08,0.02,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,9.79592,1,1,1,0.9996,0.36,stressL0.080000A0.020000K0.001000r9.795918rep0.txt,8.85084e-7,4.41639e-7,1.44915e-4
0.09,0.01,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,0,0.3,1,0.44,0.3,750.54,stressL0.090000A0.010000K0.001000r0.000000rep0.txt,6.22959e-4,2.86825e-6,1.4697e-4
0.09,0.01,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,0.204082,0.4,1,0.69,0.3928,718.72,stressL0.090000A0.010000K0.001000r0.204082rep0.txt,5.80568e-4,7.46276e-6,1.45644e-4
0.09,0.01,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,0.408163,0.44,1,0.77,0.44,699.65,stressL0.090000A0.010000K0.001000r0.408163rep0.txt,5.62257e-4,1.12593e-5,1.45907e-4
0.09,0.01,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,0.612245,0.47,1,0.83,0.47,678.39,stressL0.090000A0.010000K0.001000r0.612245rep0.txt,5.46333e-4,1.52777e-5,1.46102e-4
0.09,0.01,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,0.816327,0.5,1,0.86,0.5,658.35,stressL0.090000A0.010000K0.001000r0.816327rep0.txt,5.3114e-4,1.84998e-5,1.46254e-4
0.09,0.01,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,1.02041,0.52,1,0.9,0.52,643.36,stressL0.090000A0.010000K0.001000r1.020408rep0.txt,5.17669e-4,2.22927e-5,1.46379e-4
0.09,0.01,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,1.22449,0.54,1,0.92,0.54,627.23,stressL0.090000A0.010000K0.001000r1.224490rep0.txt,5.04688e-4,2.58243e-5,1.46535e-4
0.09,0.01,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,1.42857,0.56,1,0.94,0.56,607.83,stressL0.090000A0.010000K0.001000r1.428571rep0.txt,4.91813e-4,2.94246e-5,1.46764e-4
0.09,0.01,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,1.63265,0.58,1,0.96,0.58,592.45,stressL0.090000A0.010000K0.001000r1.632653rep0.txt,4.78398e-4,3.30472e-5,1.46882e-4
0.09,0.01,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,1.83673,0.6,1,0.98,0.6,572.9,stressL0.090000A0.010000K0.001000r1.836735rep0.txt,4.64376e-4,3.71008e-5,1.47031e-4
0.09,0.01,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,10,1,1,1,1,0,stressL0.090000A0.010000K0.001000r10.000000rep0.txt,0,0,1.44906e-4
0.09,0.01,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,2.04082,0.62,1,0.99,0.62,554.59,stressL0.090000A0.010000K0.001000r2.040816rep0.txt,4.51118e-4,4.1057e-5,1.4721e-4
0.09,0.01,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,2.2449,0.63,1,1,0.63,536.11,stressL0.090000A0.010000K0.001000r2.244898rep0.txt,4.39914e-4,4.37667e-5,1.47234e-4
0.09,0.01,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,2.44898,0.65,0.9949,1,0.6484,514.48,stressL0.090000A0.010000K0.001000r2.448980rep0.txt,4.26258e-4,4.70989e-5,1.47375e-4
0.09,0.01,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,2.65306,0.66,0.9745,1,0.66,496.35,stressL0.090000A0.010000K0.001000r2.653061rep0.txt,4.15642e-4,4.99565e-5,1.47522e-4
0.09,0.01,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,2.85714,0.6768,0.8869,1,0.6768,477.62,stressL0.090000A0.010000K0.001000r2.857143rep0.txt,4.02347e-4,5.50086e-5,1.47604e-4
0.09,0.01,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,3.06122,0.69,0.8273,1,0.69,455.9,stressL0.090000A0.010000K0.001000r3.061224rep0.txt,3.91543e-4,5.49288e-5,1.47704e-4
0.09,0.01,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,3.26531,0.7,0.8064,1,0.7,431.58,stressL0.090000A0.010000K0.001000r3.265306rep0.txt,3.80847e-4,5.72166e-5,1.47759e-4
0.09,0.01,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,3.46939,0.71,0.8059,1,0.71,409.5,stressL0.090000A0.010000K0.001000r3.469388rep0.txt,3.70939e-4,5.88847e-5,1.47876e-4
0.09,0.01,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,3.67347,0.7286,0.81,1,0.7258,388.95,stressL0.090000A0.010000K0.001000r3.673469rep0.txt,3.57349e-4,6.28552e-5,1.47977e-4
0.09,0.01,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,3.87755,0.74,0.8107,1,0.74,359.88,stressL0.090000A0.010000K0.001000r3.877551rep0.txt,3.46334e-4,6.27344e-5,1.48034e-4
0.09,0.01,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,4.08163,0.75,0.82,1,0.75,337.06,stressL0.090000A0.010000K0.001000r4.081633rep0.txt,3.3589e-4,6.40143e-5,1.4804e-4
0.09,0.01,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,4.28571,0.76,0.83,1,0.76,316.5,stressL0.090000A0.010000K0.001000r4.285714rep0.txt,3.25416e-4,6.52682e-5,1.48108e-4
0.09,0.01,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,4.4898,0.77,0.8318,1,0.77,282.5,stressL0.090000A0.010000K0.001000r4.489796rep0.txt,3.15252e-4,6.59918e-5,1.48137e-4
0.09,0.01,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,4.69388,0.78,0.8401,1,0.78,248.54,stressL0.090000A0.010000K0.001000r4.693878rep0.txt,3.04818e-4,6.67525e-5,1.4818e-4
0.09,0.01,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,4.89796,0.79,0.8488,1,0.79,202.56,stressL0.090000A0.010000K0.001000r4.897959rep0.txt,2.94818e-4,6.69233e-5,1.48202e-4
0.09,0.01,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,5.10204,0.8,0.8558,1,0.8,158.49,stressL0.090000A0.010000K0.001000r5.102041rep0.txt,2.83932e-4,6.75794e-5,1.48239e-4
0.09,0.01,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,5.30612,0.81,0.8639,1,0.81,133.05,stressL0.090000A0.010000K0.001000r5.306122rep0.txt,2.73127e-4,6.78659e-5,1.48244e-4
0.09,0.01,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,5.5102,0.82,0.8728,1,0.82,129.56,stressL0.090000A0.010000K0.001000r5.510204rep0.txt,2.62395e-4,6.79843e-5,1.48318e-4
0.09,0.01,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,5.71429,0.83,0.88,1,0.83,122.8,stressL0.090000A0.010000K0.001000r5.714286rep0.txt,2.51994e-4,6.74231e-5,1.4831e-4
0.09,0.01,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,5.91837,0.84,0.8888,1,0.84,120.13,stressL0.090000A0.010000K0.001000r5.918367rep0.txt,2.40569e-4,6.73537e-5,1.48282e-4
0.09,0.01,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,6.12245,0.85,0.8982,1,0.85,117.49,stressL0.090000A0.010000K0.001000r6.122449rep0.txt,2.29685e-4,6.66373e-5,1.48319e-4
0.09,0.01,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,6.32653,0.86,0.9091,1,0.86,114.86,stressL0.090000A0.010000K0.001000r6.326531rep0.txt,2.18298e-4,6.59233e-5,1.48304e-4
0.09,0.01,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,6.53061,0.87,0.9193,1,0.87,113.5,stressL0.090000A0.010000K0.001000r6.530612rep0.txt,2.07221e-4,6.45298e-5,1.4824e-4
0.09,0.01,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,6.73469,0.88,0.9297,1,0.88,111.71,stressL0.090000A0.010000K0.001000r6.734694rep0.txt,1.95741e-4,6.31862e-5,1.48239e-4
0.09,0.01,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,6.93878,0.889,0.9409,1,0.8885,109.99,stressL0.090000A0.010000K0.001000r6.938776rep0.txt,1.84069e-4,6.35071e-5,1.4815e-4
0.09,0.01,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,7.14286,0.89,0.9518,1,0.89,107.78,stressL0.090000A0.010000K0.001000r7.142857rep0.txt,1.7689e-4,5.92343e-5,1.48048e-4
0.09,0.01,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,7.34694,0.9,0.9675,1,0.9,106.54,stressL0.090000A0.010000K0.001000r7.346939rep0.txt,1.64534e-4,5.72979e-5,1.47991e-4
0.09,0.01,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,7.55102,0.91,0.9799,1,0.91,105.34,stressL0.090000A0.010000K0.001000r7.551020rep0.txt,1.52126e-4,5.48405e-5,1.47895e-4
0.09,0.01,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,7.7551,0.92,0.9978,1,0.92,103.48,stressL0.090000A0.010000K0.001000r7.755102rep0.txt,1.39703e-4,5.1826e-5,1.47798e-4
0.09,0.01,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,7.95918,0.93,1,1,0.93,101.12,stressL0.090000A0.010000K0.001000r7.959184rep0.txt,1.27246e-4,4.81793e-5,1.47676e-4
0.09,0.01,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,8.16327,0.9392,1,1,0.9388,99.53,stressL0.090000A0.010000K0.001000r8.163265rep0.txt,1.14826e-4,4.63981e-5,1.47512e-4
0.09,0.01,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,8.36735,0.94,1,1,0.94,96.43,stressL0.090000A0.010000K0.001000r8.367347rep0.txt,1.06027e-4,3.99501e-5,1.47278e-4
0.09,0.01,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,8.57143,0.95,1,1,0.95,92.8,stressL0.090000A0.010000K0.001000r8.571429rep0.txt,9.26789e-5,3.50452e-5,1.47076e-4
0.09,0.01,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,8.77551,0.96,1,1,0.96,86.84,stressL0.090000A0.010000K0.001000r8.775510rep0.txt,7.84865e-5,2.9937e-5,1.46809e-4
0.09,0.01,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,8.97959,0.97,1,1,0.97,73.03,stressL0.090000A0.010000K0.001000r8.979592rep0.txt,6.38072e-5,2.41777e-5,1.46536e-4
0.09,0.01,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,9.18367,0.97,1,1,0.97,53.84,stressL0.090000A0.010000K0.001000r9.183673rep0.txt,5.34783e-5,1.84596e-5,1.46164e-4
0.09,0.01,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,9.38776,0.98,1,1,0.98,36.2,stressL0.090000A0.010000K0.001000r9.387755rep0.txt,3.66876e-5,1.28006e-5,1.45824e-4
0.09,0.01,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,9.59184,0.99,1,1,0.99,18.53,stressL0.090000A0.010000K0.001000r9.591837rep0.txt,1.92122e-5,6.57941e-6,1.45382e-4
0.09,0.01,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,9.79592,0.9996,1,1,1,0.32,stressL0.090000A0.010000K0.001000r9.795918rep0.txt,3.98237e-7,3.9613e-7,1.44914e-4
0.095,0.005,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,0,0.3,0.7812,0.38,0.3,558.26,stressL0.095000A0.005000K0.001000r0.000000rep0.txt,3.076e-4,6.85562e-7,1.4564e-4
0.095,0.005,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,0.204082,0.4,0.5951,0.68,0.3915,505.99,stressL0.095000A0.005000K0.001000r0.204082rep0.txt,2.87922e-4,3.35907e-6,1.45209e-4
0.095,0.005,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,0.408163,0.44,0.5514,0.76,0.4387,493.41,stressL0.095000A0.005000K0.001000r0.408163rep0.txt,2.78841e-4,5.15328e-6,1.45374e-4
0.095,0.005,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,0.612245,0.47,0.5637,0.82,0.47,473.04,stressL0.095000A0.005000K0.001000r0.612245rep0.txt,2.71012e-4,6.91501e-6,1.45442e-4
0.095,0.005,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,0.816327,0.5,0.5809,0.86,0.5,446.66,stressL0.095000A0.005000K0.001000r0.816327rep0.txt,2.63367e-4,8.62524e-6,1.45544e-4
0.095,0.005,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,1.02041,0.52,0.6,0.89,0.52,427.18,stressL0.095000A0.005000K0.001000r1.020408rep0.txt,2.56853e-4,1.02712e-5,1.45587e-4
0.095,0.005,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,1.22449,0.54,0.62,0.92,0.54,405.64,stressL0.095000A0.005000K0.001000r1.224490rep0.txt,2.5051e-4,1.19532e-5,1.457e-4
0.095,0.005,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,1.42857,0.56,0.63,0.94,0.56,362.53,stressL0.095000A0.005000K0.001000r1.428571rep0.txt,2.43862e-4,1.37589e-5,1.45767e-4
0.095,0.005,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,1.63265,0.58,0.6456,0.96,0.58,342.21,stressL0.095000A0.005000K0.001000r1.632653rep0.txt,2.3725e-4,1.54754e-5,1.45839e-4
0.095,0.005,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,1.83673,0.6,0.66,0.98,0.6,312.04,stressL0.095000A0.005000K0.001000r1.836735rep0.txt,2.30419e-4,1.7348e-5,1.45934e-4
0.095,0.005,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,10,1,1,1,1,0,stressL0.095000A0.005000K0.001000r10.000000rep0.txt,0,0,1.44906e-4
0.095,0.005,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,2.04082,0.619,0.6701,0.99,0.619,268.47,stressL0.095000A0.005000K0.001000r2.040816rep0.txt,2.23627e-4,1.96352e-5,1.45994e-4
0.095,0.005,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,2.2449,0.63,0.6834,1,0.63,225.41,stressL0.095000A0.005000K0.001000r2.244898rep0.txt,2.18309e-4,2.05722e-5,1.4603e-4
0.095,0.005,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,2.44898,0.65,0.6981,1,0.65,186.75,stressL0.095000A0.005000K0.001000r2.448980rep0.txt,2.11429e-4,2.22632e-5,1.46102e-4
0.095,0.005,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,2.65306,0.66,0.7099,1,0.66,138.66,stressL0.095000A0.005000K0.001000r2.653061rep0.txt,2.0616e-4,2.35176e-5,1.46121e-4
0.095,0.005,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,2.85714,0.67,0.7202,1,0.67,115.45,stressL0.095000A0.005000K0.001000r2.857143rep0.txt,2.00953e-4,2.47557e-5,1.46177e-4
0.095,0.005,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,3.06122,0.69,0.7306,1,0.69,109.5,stressL0.095000A0.005000K0.001000r3.061224rep0.txt,1.93977e-4,2.61106e-5,1.46212e-4
0.095,0.005,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,3.26531,0.7,0.7407,1,0.7,107.56,stressL0.095000A0.005000K0.001000r3.265306rep0.txt,1.8889e-4,2.71359e-5,1.46293e-4
0.095,0.005,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,3.46939,0.71,0.7535,1,0.71,104.08,stressL0.095000A0.005000K0.001000r3.469388rep0.txt,1.83677e-4,2.8076e-5,1.46284e-4
0.095,0.005,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,3.67347,0.72,0.7653,1,0.72,103.22,stressL0.095000A0.005000K0.001000r3.673469rep0.txt,1.78508e-4,2.89923e-5,1.46356e-4
0.095,0.005,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,3.87755,0.74,0.7746,1,0.74,103.05,stressL0.095000A0.005000K0.001000r3.877551rep0.txt,1.71337e-4,3.00861e-5,1.46403e-4
0.095,0.005,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,4.08163,0.75,0.7854,1,0.75,102.86,stressL0.095000A0.005000K0.001000r4.081633rep0.txt,1.66205e-4,3.06853e-5,1.46398e-4
0.095,0.005,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,4.28571,0.76,0.7959,1,0.76,102.85,stressL0.095000A0.005000K0.001000r4.285714rep0.txt,1.61171e-4,3.11616e-5,1.4642e-4
0.095,0.005,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,4.4898,0.77,0.8072,1,0.77,102.48,stressL0.095000A0.005000K0.001000r4.489796rep0.txt,1.56092e-4,3.1568e-5,1.46453e-4
0.095,0.005,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,4.69388,0.78,0.8172,1,0.78,102.71,stressL0.095000A0.005000K0.001000r4.693878rep0.txt,1.50737e-4,3.20763e-5,1.46459e-4
0.095,0.005,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,4.89796,0.79,0.8269,1,0.79,102.73,stressL0.095000A0.005000K0.001000r4.897959rep0.txt,1.45566e-4,3.23188e-5,1.46475e-4
0.095,0.005,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,5.10204,0.8,0.8383,1,0.8,102.51,stressL0.095000A0.005000K0.001000r5.102041rep0.txt,1.40046e-4,3.27429e-5,1.46495e-4
0.095,0.005,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,5.30612,0.81,0.8479,1,0.81,102.87,stressL0.095000A0.005000K0.001000r5.306122rep0.txt,1.34745e-4,3.28917e-5,1.46532e-4
0.095,0.005,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,5.5102,0.82,0.857,1,0.82,102.78,stressL0.095000A0.005000K0.001000r5.510204rep0.txt,1.29383e-4,3.29206e-5,1.46528e-4
0.095,0.005,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,5.71429,0.83,0.8678,1,0.83,102.87,stressL0.095000A0.005000K0.001000r5.714286rep0.txt,1.23858e-4,3.29405e-5,1.46508e-4
0.095,0.005,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,5.91837,0.84,0.8787,1,0.84,102.46,stressL0.095000A0.005000K0.001000r5.918367rep0.txt,1.18398e-4,3.27825e-5,1.46527e-4
0.095,0.005,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,6.12245,0.85,0.8896,1,0.85,103.15,stressL0.095000A0.005000K0.001000r6.122449rep0.txt,1.12645e-4,3.2705e-5,1.46535e-4
0.095,0.005,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,6.32653,0.86,0.8983,1,0.86,102.59,stressL0.095000A0.005000K0.001000r6.326531rep0.txt,1.07239e-4,3.21781e-5,1.46542e-4
0.095,0.005,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,6.53061,0.87,0.9112,1,0.87,102.64,stressL0.095000A0.005000K0.001000r6.530612rep0.txt,1.01573e-4,3.16499e-5,1.46497e-4
0.095,0.005,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,6.73469,0.88,0.9188,1,0.88,101.84,stressL0.095000A0.005000K0.001000r6.734694rep0.txt,9.55428e-5,3.12706e-5,1.46485e-4
0.095,0.005,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,6.93878,0.889,0.9369,1,0.889,102.47,stressL0.095000A0.005000K0.001000r6.938776rep0.txt,9.00683e-5,3.20604e-5,1.46472e-4
0.095,0.005,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,7.14286,0.89,0.9477,1,0.89,101.2,stressL0.095000A0.005000K0.001000r7.142857rep0.txt,8.60959e-5,2.95925e-5,1.46435e-4
0.095,0.005,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,7.34694,0.9,0.9623,1,0.9,101.46,stressL0.095000A0.005000K0.001000r7.346939rep0.txt,8.00795e-5,2.85542e-5,1.46403e-4
0.095,0.005,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,7.55102,0.91,0.9789,1,0.91,100.31,stressL0.095000A0.005000K0.001000r7.551020rep0.txt,7.39261e-5,2.73724e-5,1.46349e-4
0.095,0.005,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,7.7551,0.92,0.9988,1,0.92,100.36,stressL0.095000A0.005000K0.001000r7.755102rep0.txt,6.77434e-5,2.59397e-5,1.46297e-4
0.095,0.005,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,7.95918,0.93,1,1,0.93,99.45,stressL0.095000A0.005000K0.001000r7.959184rep0.txt,6.13863e-5,2.43363e-5,1.46242e-4
0.095,0.005,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,8.16327,0.939,1,1,0.9375,98.07,stressL0.095000A0.005000K0.001000r8.163265rep0.txt,5.52313e-5,2.45483e-5,1.46158e-4
0.095,0.005,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,8.36735,0.94,1,1,0.94,96.63,stressL0.095000A0.005000K0.001000r8.367347rep0.txt,5.09394e-5,2.04484e-5,1.46051e-4
0.095,0.005,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,8.57143,0.95,1,1,0.95,93.91,stressL0.095000A0.005000K0.001000r8.571429rep0.txt,4.42859e-5,1.8123e-5,1.45968e-4
0.095,0.005,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,8.77551,0.96,1,1,0.96,87.58,stressL0.095000A0.005000K0.001000r8.775510rep0.txt,3.72927e-5,1.5633e-5,1.45842e-4
0.095,0.005,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,8.97959,0.97,1,1,0.97,73.48,stressL0.095000A0.005000K0.001000r8.979592rep0.txt,3.02179e-5,1.26961e-5,1.45694e-4
0.095,0.005,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,9.18367,0.97,1,1,0.97,55.29,stressL0.095000A0.005000K0.001000r9.183673rep0.txt,2.55865e-5,9.70672e-6,1.45538e-4
0.095,0.005,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,9.38776,0.98,1,1,0.98,35.98,stressL0.095000A0.005000K0.001000r9.387755rep0.txt,1.75272e-5,6.74136e-6,1.45338e-4
0.095,0.005,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,9.59184,0.99,1,1,0.99,18.91,stressL0.095000A0.005000K0.001000r9.591837rep0.txt,9.09885e-6,3.53783e-6,1.45142e-4
